actual_sentiment	id	predicted_sentiment
0	"8696_1"	0
1	"1585_9"	0
1	"11190_10"	1
0	"5577_1"	0
0	"2944_1"	0
1	"11637_8"	0
1	"12261_10"	0
0	"2105_3"	1
1	"249_10"	1
0	"7258_3"	1
1	"3615_9"	1
0	"3484_4"	0
0	"11775_2"	0
0	"3345_1"	0
1	"1481_10"	1
0	"3605_1"	0
0	"4728_1"	0
1	"1595_7"	1
1	"601_7"	1
1	"11913_10"	1
0	"10908_1"	0
0	"3990_2"	0
1	"404_9"	1
0	"10644_3"	0
1	"5617_8"	1
1	"11473_10"	1
1	"9932_8"	0
1	"439_9"	1
0	"426_3"	0
0	"4700_1"	0
1	"6868_10"	1
0	"2929_2"	0
1	"12289_9"	1
1	"11710_10"	1
1	"5873_8"	0
1	"10032_10"	1
0	"9975_3"	1
0	"8855_2"	0
0	"1735_2"	0
1	"8288_7"	1
0	"10015_2"	0
1	"937_10"	1
0	"644_2"	0
0	"5688_2"	0
0	"4214_1"	0
0	"5371_3"	1
1	"1459_10"	1
1	"6210_10"	1
0	"6972_3"	0
1	"2273_9"	1
0	"12342_1"	0
0	"11082_1"	0
0	"11531_2"	0
1	"1626_10"	1
0	"1147_4"	0
0	"5802_3"	0
0	"9280_1"	0
1	"12193_10"	1
1	"2512_10"	1
1	"2256_8"	1
0	"2013_3"	0
0	"9519_3"	0
0	"7431_4"	0
0	"7984_1"	0
0	"8915_1"	0
1	"2202_10"	1
0	"5392_3"	0
0	"4624_4"	1
0	"3900_4"	0
1	"4095_8"	1
1	"2641_10"	1
1	"4846_7"	1
0	"1857_4"	0
0	"3044_1"	1
1	"3127_9"	1
1	"4719_10"	1
1	"31_8"	1
1	"573_9"	1
0	"6628_1"	0
1	"8009_9"	1
1	"2694_10"	1
1	"8915_10"	1
0	"1774_3"	0
0	"8866_1"	0
0	"543_2"	0
0	"8060_1"	0
0	"3737_3"	0
1	"8876_10"	1
0	"859_1"	0
0	"10521_1"	0
0	"7121_1"	0
1	"5764_7"	0
1	"5268_10"	0
0	"11225_3"	0
1	"10562_9"	1
0	"192_2"	0
0	"8510_1"	0
0	"8876_4"	0
1	"10594_8"	1
1	"2982_8"	1
1	"4183_10"	1
0	"6478_1"	0
0	"11810_3"	0
1	"10630_8"	1
0	"2693_2"	1
1	"1148_8"	1
0	"8086_2"	0
1	"11457_10"	1
0	"6008_1"	1
0	"11910_1"	0
1	"6439_10"	1
1	"6_10"	1
1	"3143_10"	1
0	"9345_1"	0
1	"140_8"	0
1	"1689_10"	1
0	"1965_1"	0
1	"1833_10"	1
0	"733_4"	0
0	"3319_4"	0
0	"8176_3"	0
1	"9064_7"	1
0	"4437_1"	0
1	"10016_8"	0
1	"418_9"	1
1	"1550_10"	1
1	"10968_7"	1
1	"2324_8"	1
0	"11636_3"	0
0	"5191_2"	0
0	"3203_1"	0
0	"1984_1"	0
1	"2245_7"	0
1	"4929_7"	0
1	"2761_10"	1
1	"5104_10"	1
0	"7835_4"	1
0	"1612_1"	1
1	"12373_7"	1
1	"10509_7"	1
1	"5103_8"	1
1	"6072_7"	1
1	"4495_9"	1
0	"5602_3"	1
0	"5428_4"	0
1	"8229_10"	1
1	"8350_9"	1
1	"2802_10"	1
0	"7585_3"	1
1	"6778_8"	1
0	"3885_1"	0
1	"603_10"	1
1	"9284_8"	1
1	"11223_9"	1
1	"8581_10"	1
0	"8103_3"	0
1	"10132_9"	1
0	"12130_4"	0
0	"6381_1"	0
1	"2817_9"	1
1	"5060_8"	1
0	"4617_3"	0
1	"5644_8"	1
1	"2435_8"	1
0	"3548_3"	1
0	"11016_1"	0
0	"12428_2"	0
1	"6038_10"	0
1	"3487_9"	1
0	"6871_4"	0
1	"7255_9"	1
1	"11871_7"	1
1	"8178_8"	1
1	"12418_10"	1
0	"9980_2"	0
0	"9145_1"	0
1	"4229_10"	1
0	"1485_2"	0
1	"8343_7"	1
0	"3079_1"	0
1	"10150_9"	1
0	"7952_4"	1
1	"12172_7"	1
1	"11254_8"	1
0	"7216_1"	0
1	"3331_8"	1
0	"10939_3"	0
0	"3111_1"	0
0	"3401_2"	1
0	"2231_1"	0
0	"5671_1"	0
0	"1322_1"	0
0	"3045_3"	0
1	"8536_9"	0
0	"5085_1"	0
1	"909_8"	1
1	"733_9"	1
0	"12052_1"	0
1	"11346_10"	1
1	"3681_8"	1
1	"7938_7"	0
0	"1793_4"	0
1	"3778_10"	0
1	"11598_8"	1
0	"4833_3"	1
1	"10433_9"	1
0	"10765_1"	0
1	"8963_8"	1
1	"6565_8"	1
0	"4691_2"	0
0	"9936_4"	0
0	"9750_1"	0
0	"8549_3"	0
0	"2913_4"	0
0	"3945_4"	0
1	"5273_7"	1
0	"589_1"	0
1	"10840_9"	1
0	"266_3"	1
1	"5920_9"	1
0	"3087_2"	0
0	"2133_4"	0
1	"9113_8"	1
1	"6621_8"	1
0	"8633_4"	0
0	"3849_4"	1
1	"10434_10"	1
1	"5160_8"	1
1	"491_7"	1
1	"2822_7"	1
0	"7769_3"	0
0	"520_1"	0
0	"11946_4"	1
1	"6315_10"	0
0	"2680_1"	0
0	"6785_1"	0
1	"2570_10"	1
1	"7143_10"	1
1	"402_10"	1
1	"834_8"	1
1	"5828_9"	1
0	"163_4"	0
0	"11906_2"	0
1	"618_10"	1
0	"952_3"	0
0	"6352_2"	0
1	"10988_10"	1
0	"353_4"	0
0	"3797_2"	0
0	"9269_1"	0
0	"528_1"	0
0	"5186_3"	0
1	"1776_10"	1
1	"8189_10"	1
0	"5416_4"	0
0	"7430_4"	0
0	"4059_2"	0
0	"6042_1"	0
1	"5987_8"	0
1	"12234_8"	1
0	"6029_1"	0
1	"123_10"	0
0	"5684_1"	0
0	"8214_4"	0
1	"1601_8"	1
0	"2968_1"	0
0	"1240_1"	0
0	"9477_3"	0
0	"5840_1"	0
0	"10740_4"	1
1	"7104_7"	1
0	"4756_3"	1
0	"2356_4"	1
1	"3280_10"	1
1	"8434_9"	1
0	"11362_2"	0
1	"9681_9"	1
1	"4062_10"	1
0	"6375_3"	0
0	"10010_3"	1
1	"3683_9"	1
0	"12468_1"	0
1	"10472_7"	0
0	"5001_1"	0
0	"12310_2"	1
0	"9215_1"	0
1	"8277_10"	1
1	"3800_7"	0
1	"4109_10"	0
0	"9076_1"	0
1	"6591_8"	1
0	"8585_4"	0
1	"1824_8"	1
0	"4635_4"	1
0	"2829_1"	0
1	"11230_10"	1
0	"2942_1"	0
0	"107_2"	0
0	"8999_4"	0
1	"6119_9"	0
1	"7240_8"	1
1	"9170_9"	0
0	"1474_4"	0
0	"9701_1"	0
0	"8521_3"	0
0	"9103_1"	0
0	"11218_1"	0
0	"3222_4"	1
1	"5584_8"	1
1	"11899_7"	0
1	"11185_9"	1
0	"6717_3"	0
0	"3533_1"	0
1	"9902_7"	0
1	"2212_10"	1
1	"8097_7"	1
0	"8182_1"	0
1	"6389_9"	1
0	"6759_4"	0
0	"11273_1"	0
1	"10492_10"	1
1	"2665_10"	1
1	"5971_7"	1
1	"9458_10"	1
0	"10224_4"	1
0	"6427_3"	0
1	"1737_8"	1
0	"3508_4"	1
1	"9610_10"	1
1	"7102_7"	0
1	"2962_7"	0
1	"8786_8"	1
0	"9018_3"	0
1	"8165_8"	1
1	"9487_8"	1
0	"10530_4"	0
1	"11559_10"	1
0	"5092_2"	0
1	"3339_7"	1
1	"7759_10"	1
1	"10887_7"	0
1	"5521_8"	1
0	"7096_1"	0
1	"8931_9"	0
0	"7316_1"	0
1	"396_8"	1
0	"10492_1"	1
0	"5990_2"	0
1	"11019_10"	1
1	"547_10"	1
0	"4854_1"	1
1	"10634_10"	1
0	"6199_1"	0
1	"11397_10"	1
0	"795_4"	1
0	"2948_1"	0
0	"12180_3"	0
1	"8852_9"	0
0	"3189_1"	0
1	"4474_10"	1
1	"4820_7"	1
0	"12460_1"	0
0	"6056_2"	0
1	"11170_10"	1
0	"7350_3"	0
0	"9767_3"	0
1	"9661_8"	1
1	"5524_8"	1
0	"677_1"	0
0	"12231_3"	1
1	"9679_10"	1
1	"4607_10"	1
1	"10868_8"	1
0	"7393_1"	0
1	"7517_7"	1
0	"10604_2"	0
0	"129_3"	0
1	"10558_10"	1
0	"9740_1"	0
0	"1745_2"	0
0	"7042_1"	0
0	"5068_4"	0
1	"11574_10"	1
0	"4372_2"	1
0	"11387_4"	1
1	"11986_8"	1
0	"10650_1"	0
1	"1407_7"	0
0	"2112_3"	0
1	"974_10"	1
1	"1545_10"	1
1	"11762_8"	1
0	"3784_1"	0
0	"1551_4"	1
1	"5588_10"	1
1	"3567_8"	1
0	"6792_3"	0
1	"12169_7"	1
1	"3116_10"	1
0	"3154_2"	0
1	"9263_8"	1
0	"450_1"	0
1	"9387_9"	1
0	"3679_3"	0
1	"8012_8"	1
0	"7289_1"	1
1	"10422_7"	1
0	"11550_4"	0
1	"2813_8"	1
1	"2283_9"	1
1	"10722_10"	1
0	"7519_2"	0
1	"9071_8"	1
1	"12237_10"	1
1	"4705_7"	1
1	"5962_7"	0
1	"1051_9"	1
1	"11365_9"	1
1	"11531_10"	1
1	"7150_9"	1
0	"6437_1"	0
1	"7651_8"	0
0	"9774_1"	0
0	"8297_1"	0
1	"2297_7"	1
0	"6297_1"	1
1	"9511_7"	1
1	"1359_7"	1
1	"5112_9"	0
0	"6367_4"	1
0	"2739_2"	0
0	"5655_1"	0
1	"10730_10"	1
0	"10915_1"	0
1	"11032_7"	0
0	"12446_3"	1
1	"11501_8"	0
0	"8904_4"	1
0	"8309_3"	0
0	"10917_4"	1
1	"11340_7"	1
0	"5330_1"	0
1	"2798_8"	1
1	"8299_7"	1
1	"5523_8"	0
0	"5566_2"	0
0	"1968_4"	0
1	"11471_7"	0
1	"10520_9"	1
1	"11900_8"	1
0	"5681_3"	0
0	"2472_1"	0
1	"6456_10"	1
0	"9929_2"	1
0	"8295_4"	0
0	"2214_4"	0
1	"10861_7"	1
0	"6775_3"	0
1	"2937_10"	1
0	"1166_2"	0
1	"8113_8"	1
0	"10981_2"	0
0	"6418_1"	0
0	"9060_1"	0
0	"8791_1"	0
1	"7717_10"	1
0	"4408_2"	0
0	"5724_2"	0
1	"6580_8"	1
1	"2499_10"	1
1	"12073_9"	1
1	"1520_7"	1
1	"5538_7"	1
1	"1953_10"	1
1	"3962_10"	1
0	"4194_3"	0
1	"12290_10"	1
0	"11791_4"	0
0	"86_4"	0
1	"9607_9"	1
1	"10945_9"	0
1	"10162_9"	1
0	"11933_1"	0
0	"4630_1"	0
1	"448_10"	1
1	"1133_10"	1
1	"2788_9"	1
0	"7568_4"	0
1	"4534_9"	1
0	"1088_1"	0
0	"781_1"	0
1	"3051_9"	1
1	"10694_7"	1
0	"9716_1"	0
1	"10510_7"	1
0	"10844_1"	0
1	"6553_10"	1
0	"1449_1"	0
1	"1751_8"	1
0	"776_1"	0
0	"469_2"	0
1	"10605_7"	1
1	"2882_9"	1
1	"4587_10"	1
1	"5062_9"	1
0	"9277_1"	0
1	"10412_8"	1
0	"3254_3"	1
1	"1722_7"	1
1	"4858_8"	0
0	"4355_1"	0
0	"10479_2"	0
0	"9110_3"	0
1	"3954_9"	1
0	"11845_1"	0
1	"6419_10"	1
1	"651_10"	1
1	"794_8"	1
1	"12104_7"	1
1	"3990_8"	1
1	"6545_10"	1
1	"2535_7"	1
0	"5513_1"	0
1	"4672_10"	1
0	"11632_1"	1
0	"4652_1"	0
1	"7505_9"	1
0	"1546_3"	0
0	"3016_1"	0
1	"1809_10"	1
0	"9756_4"	0
0	"12018_3"	0
1	"1141_10"	1
1	"10702_10"	1
1	"3206_8"	1
1	"1638_8"	1
1	"2800_10"	1
1	"511_10"	1
1	"6467_7"	1
1	"10210_7"	0
1	"11087_8"	1
1	"11316_8"	1
0	"2543_1"	0
0	"9153_1"	0
1	"5295_8"	1
0	"6454_2"	0
0	"11263_1"	0
0	"9557_1"	0
0	"3098_1"	0
1	"10050_10"	1
1	"33_7"	0
1	"5058_10"	1
1	"45_10"	1
1	"2268_10"	1
1	"2721_9"	1
0	"11144_2"	0
0	"4067_1"	0
0	"9321_1"	0
0	"7398_4"	0
0	"8943_4"	1
1	"11772_10"	1
0	"4781_1"	0
1	"6531_8"	0
0	"6627_2"	0
1	"4258_9"	1
0	"2364_4"	0
1	"10999_7"	0
1	"7371_7"	1
0	"10328_4"	0
1	"9155_10"	0
1	"378_8"	1
1	"5095_7"	1
1	"7558_8"	0
0	"4978_2"	0
1	"5325_7"	1
0	"12437_1"	0
1	"5575_8"	0
1	"8050_10"	1
1	"11108_10"	1
1	"3903_10"	1
0	"3536_1"	0
1	"7616_10"	1
0	"11801_3"	0
0	"11886_1"	0
1	"5216_8"	0
0	"8745_2"	0
1	"6543_9"	1
0	"10200_4"	0
0	"2365_3"	0
1	"1256_8"	1
0	"6391_2"	0
0	"7118_3"	0
0	"8918_3"	1
1	"4923_7"	1
0	"10841_2"	0
1	"6413_7"	1
1	"2239_7"	1
0	"3429_4"	0
1	"4186_7"	1
1	"8541_10"	1
1	"5766_10"	1
1	"7524_9"	1
1	"2686_9"	1
0	"3291_1"	0
0	"8470_2"	0
0	"281_1"	0
1	"5756_8"	1
1	"355_9"	1
0	"3776_4"	0
0	"1780_1"	0
1	"8665_8"	0
0	"9913_3"	1
1	"11117_10"	1
1	"9053_10"	1
0	"1021_1"	0
0	"6059_1"	1
1	"10296_8"	1
0	"1133_4"	0
1	"8564_7"	1
0	"9961_4"	0
0	"3015_1"	0
0	"9527_3"	0
1	"11798_10"	1
1	"1672_8"	1
0	"7508_2"	0
1	"8106_7"	1
1	"3822_10"	1
1	"1846_8"	1
1	"8094_9"	1
1	"4167_10"	1
1	"4423_8"	1
0	"10169_2"	0
0	"12121_4"	0
1	"3707_7"	1
1	"10984_10"	1
1	"8787_8"	1
1	"9532_10"	1
1	"8158_10"	1
0	"3356_4"	0
1	"12329_10"	1
1	"5824_10"	1
1	"7952_8"	1
1	"11272_10"	1
1	"7964_10"	1
0	"1102_3"	1
0	"924_4"	0
0	"10167_1"	0
0	"10527_4"	0
0	"9372_4"	0
1	"6932_7"	1
1	"4708_7"	1
0	"1054_3"	0
1	"3303_10"	1
1	"11021_8"	0
1	"6411_10"	1
1	"10939_8"	0
0	"2266_1"	0
0	"10275_3"	0
0	"9465_1"	0
0	"9081_1"	0
0	"11806_4"	1
0	"8059_1"	1
1	"11267_10"	1
1	"1586_7"	1
0	"7140_1"	0
1	"946_8"	1
1	"2465_10"	1
1	"766_10"	1
1	"10889_10"	1
0	"7445_4"	0
0	"12493_1"	0
0	"5257_3"	0
0	"4216_3"	0
1	"8941_10"	1
1	"7149_10"	1
1	"4040_8"	1
0	"6446_2"	0
1	"960_7"	0
0	"7029_3"	0
0	"5284_4"	0
1	"11428_7"	1
0	"304_4"	1
0	"1202_2"	0
1	"9298_9"	1
1	"7334_7"	0
1	"11219_7"	1
1	"844_8"	1
0	"2346_4"	1
1	"3996_9"	1
0	"5235_1"	0
1	"5790_7"	1
1	"1212_8"	1
0	"7705_2"	0
1	"10187_7"	1
1	"1557_10"	1
1	"4432_10"	1
1	"2755_10"	1
1	"454_8"	1
1	"10582_10"	1
0	"5303_4"	0
0	"1371_3"	0
0	"389_3"	0
1	"12391_9"	1
0	"6901_3"	0
0	"1312_3"	1
0	"1500_3"	0
1	"3254_9"	1
0	"10255_1"	0
0	"2916_1"	0
1	"256_9"	0
1	"9672_7"	1
1	"3573_7"	1
0	"2344_3"	1
1	"9931_9"	1
1	"3175_8"	1
0	"1261_2"	1
1	"5510_10"	1
0	"10362_1"	0
0	"275_3"	0
0	"8594_4"	0
1	"9611_8"	1
1	"10661_9"	1
1	"4306_10"	1
1	"1898_9"	1
1	"3345_9"	1
0	"2798_1"	0
0	"11748_1"	0
1	"9233_8"	0
1	"1230_10"	0
1	"11854_7"	0
0	"905_1"	0
0	"9421_1"	0
0	"10181_3"	1
0	"12465_2"	0
0	"8569_4"	0
0	"11156_2"	0
0	"8607_1"	0
0	"518_3"	0
1	"39_9"	1
0	"7883_1"	0
1	"2778_8"	1
0	"6420_4"	0
0	"984_1"	0
1	"8300_10"	0
1	"4237_10"	1
1	"4940_7"	1
0	"392_3"	0
1	"6276_7"	1
1	"10208_7"	1
1	"4924_7"	1
0	"2182_2"	0
1	"11086_7"	1
1	"2902_9"	1
1	"11290_10"	1
1	"10230_9"	1
1	"3424_10"	1
1	"6541_8"	1
1	"5724_10"	0
0	"49_4"	0
0	"897_4"	0
0	"9041_1"	1
1	"2859_10"	1
0	"10680_1"	0
0	"6659_1"	0
1	"5367_9"	1
1	"4825_8"	1
1	"3156_9"	1
1	"1819_9"	1
0	"4949_3"	1
0	"5590_1"	0
1	"1716_8"	1
0	"3495_1"	0
1	"9592_8"	1
0	"7108_3"	1
1	"8338_8"	1
0	"3424_1"	0
0	"2387_2"	0
1	"12320_8"	1
1	"9848_7"	1
1	"8491_7"	1
0	"9761_2"	1
0	"1545_3"	1
0	"10330_1"	0
0	"8942_1"	0
1	"655_10"	0
0	"530_3"	0
0	"10536_4"	1
0	"5108_1"	0
0	"11445_3"	1
0	"8030_3"	0
1	"11677_8"	1
0	"5453_2"	0
1	"366_9"	1
0	"4731_4"	1
1	"5860_8"	1
1	"7005_9"	1
0	"2017_1"	0
1	"5437_10"	1
0	"11377_3"	0
0	"447_1"	0
0	"10322_2"	0
0	"965_4"	1
1	"11289_10"	1
1	"6711_10"	0
1	"4236_8"	0
0	"643_1"	0
1	"2137_8"	1
1	"7292_10"	1
0	"2708_1"	0
0	"4704_1"	0
0	"12250_2"	0
0	"11827_3"	0
0	"10220_3"	0
1	"1838_10"	0
0	"1992_2"	0
1	"6462_10"	1
1	"10885_7"	1
1	"1547_7"	1
1	"11012_9"	1
1	"2241_7"	1
1	"1064_10"	1
0	"9417_3"	0
1	"11530_8"	0
1	"2366_7"	1
0	"3066_2"	0
0	"3642_1"	0
1	"3320_8"	1
0	"3725_4"	0
0	"6645_1"	0
1	"878_7"	0
1	"2562_10"	1
1	"7445_7"	1
1	"3975_10"	1
0	"5237_1"	0
1	"3907_10"	1
0	"11712_1"	0
1	"2518_10"	1
0	"8694_2"	0
1	"70_9"	1
0	"1834_3"	0
1	"5278_7"	1
0	"5903_1"	1
1	"5008_10"	1
0	"4231_1"	0
0	"1223_1"	0
1	"6268_9"	1
0	"5979_3"	0
1	"7085_9"	1
0	"27_1"	0
0	"2152_1"	0
1	"112_10"	1
0	"9419_3"	0
1	"268_8"	1
0	"3224_1"	1
0	"5230_1"	1
1	"6377_9"	1
0	"12045_2"	0
0	"3162_1"	0
1	"6090_7"	1
1	"6931_8"	0
0	"6612_1"	0
0	"7491_1"	0
0	"8333_1"	0
0	"4682_4"	0
1	"5909_8"	1
0	"5201_1"	0
0	"9562_4"	0
1	"8149_10"	1
1	"2703_9"	1
0	"10482_1"	0
1	"8461_7"	1
0	"10730_1"	0
1	"8468_7"	1
0	"12309_3"	1
0	"11515_1"	0
1	"4266_7"	1
1	"9512_8"	1
1	"11730_10"	1
1	"7498_10"	1
1	"4594_10"	1
1	"3249_9"	1
0	"7582_2"	1
1	"9641_9"	1
0	"10029_1"	0
0	"911_1"	0
1	"8622_8"	1
1	"11963_10"	1
1	"10812_8"	1
0	"10234_1"	0
1	"4657_10"	1
0	"11973_4"	0
1	"6722_9"	1
0	"6105_2"	0
1	"384_8"	1
0	"11286_1"	0
1	"10290_8"	1
1	"6303_8"	1
0	"10351_1"	0
0	"10120_4"	0
0	"10216_3"	1
0	"1972_1"	0
1	"8210_7"	1
0	"10714_2"	0
0	"6004_2"	0
1	"11971_10"	1
0	"6823_1"	0
0	"4668_1"	0
0	"5177_1"	0
1	"12110_8"	1
1	"3549_8"	1
1	"4619_7"	1
0	"4136_1"	0
0	"7473_4"	0
1	"10525_10"	1
1	"1056_10"	1
1	"8855_10"	1
1	"2947_10"	1
1	"11918_10"	1
1	"4300_7"	1
0	"7228_2"	0
0	"2442_1"	0
0	"8795_2"	0
1	"6918_10"	1
0	"5532_2"	0
0	"3561_4"	0
1	"9228_10"	1
0	"128_4"	0
1	"11998_9"	1
0	"2204_2"	0
0	"1600_1"	1
0	"10003_1"	0
1	"6282_7"	1
1	"3937_8"	1
0	"3096_1"	0
1	"7634_7"	1
0	"10055_3"	0
1	"3137_8"	1
0	"6708_3"	0
0	"10002_1"	1
1	"9909_7"	0
0	"4634_2"	0
1	"8742_10"	1
0	"9583_4"	0
0	"5472_2"	0
0	"8077_1"	0
1	"11164_8"	1
0	"1596_4"	0
0	"11463_1"	0
0	"6831_4"	0
1	"4422_8"	1
1	"5400_10"	1
1	"4431_10"	1
0	"10460_3"	0
0	"10014_2"	0
0	"3551_1"	0
0	"1960_1"	0
0	"8668_4"	0
0	"4436_1"	0
0	"7746_1"	0
1	"8709_8"	1
0	"5423_4"	0
1	"8853_7"	1
0	"10549_2"	0
1	"3796_8"	1
1	"10386_8"	1
1	"2411_9"	1
1	"4688_10"	1
1	"203_7"	1
1	"3279_8"	0
0	"3580_4"	0
1	"5357_8"	1
0	"8476_1"	0
0	"6477_1"	0
0	"798_1"	0
1	"6322_7"	1
1	"9138_10"	1
0	"8711_1"	0
1	"6490_10"	1
0	"2115_4"	0
0	"6947_1"	0
0	"4030_4"	0
1	"6126_10"	0
1	"8471_10"	1
1	"1329_8"	1
1	"388_8"	1
1	"6836_9"	1
0	"8721_1"	0
0	"3271_1"	0
0	"7820_1"	0
0	"7598_1"	0
0	"5131_4"	1
0	"7315_1"	0
1	"4734_9"	1
1	"1707_10"	1
1	"1719_7"	1
0	"6672_1"	0
0	"976_3"	0
0	"6063_4"	0
1	"2350_9"	1
1	"4502_7"	1
0	"10110_1"	0
1	"8741_10"	1
1	"10322_7"	0
1	"10528_10"	1
0	"2327_3"	0
1	"2541_7"	1
0	"1786_4"	0
0	"4722_1"	1
1	"8877_9"	1
1	"3677_8"	1
0	"1424_3"	0
1	"10110_10"	1
1	"11139_8"	1
1	"898_10"	1
0	"147_4"	0
0	"11045_1"	0
0	"3418_1"	0
1	"4166_9"	1
0	"7418_1"	0
0	"2108_4"	1
1	"5463_9"	1
0	"9715_4"	0
1	"8133_7"	1
0	"10498_3"	0
0	"2545_2"	1
1	"11728_9"	1
0	"6219_3"	0
1	"9043_7"	1
0	"9689_3"	1
0	"8710_1"	0
1	"2251_8"	1
0	"9086_3"	0
1	"707_8"	1
1	"11895_8"	1
1	"178_7"	1
0	"4719_1"	0
0	"2760_2"	0
1	"3810_9"	1
1	"737_8"	1
0	"8960_2"	0
1	"12385_7"	0
1	"4635_7"	1
1	"4430_8"	1
1	"9770_10"	1
1	"8483_7"	1
1	"2177_8"	0
0	"11506_2"	0
0	"533_2"	0
0	"12178_1"	0
1	"2119_10"	1
1	"706_10"	1
1	"9433_10"	1
1	"5305_7"	1
1	"2296_9"	1
1	"11362_9"	1
0	"8545_3"	0
1	"2654_10"	1
0	"6746_1"	0
0	"3360_1"	0
1	"1611_10"	1
1	"3231_10"	1
1	"5945_10"	0
1	"6658_10"	1
1	"1301_10"	1
0	"7104_1"	0
0	"586_1"	0
1	"187_8"	1
0	"10011_3"	0
1	"955_7"	1
1	"339_10"	1
1	"2368_8"	0
1	"7819_9"	1
1	"2214_10"	1
0	"10437_4"	0
0	"12223_1"	0
1	"7695_9"	1
0	"9250_4"	0
1	"3830_10"	1
0	"3367_1"	0
0	"3220_4"	0
0	"1894_4"	0
1	"11458_7"	1
1	"7039_7"	1
0	"2587_2"	0
0	"4193_3"	1
0	"7957_2"	0
0	"9652_3"	0
1	"2439_8"	0
1	"1582_8"	1
0	"10613_3"	0
1	"6122_8"	1
1	"6384_9"	1
1	"7585_8"	0
0	"1190_1"	0
1	"2574_7"	0
1	"6106_9"	1
1	"4775_7"	1
1	"1886_10"	1
0	"6149_1"	0
0	"7409_2"	0
1	"7088_10"	1
1	"7342_7"	1
1	"8992_9"	1
1	"4695_9"	1
0	"4845_1"	0
1	"4615_10"	0
0	"1470_1"	0
1	"8721_10"	1
1	"3834_9"	1
0	"142_3"	0
0	"1384_2"	0
1	"7248_9"	0
0	"541_4"	1
1	"2300_10"	1
1	"10614_7"	1
1	"7067_7"	1
0	"3783_4"	0
0	"4742_1"	0
1	"4864_7"	1
0	"9232_1"	0
1	"957_10"	1
1	"1224_9"	1
0	"7544_3"	0
1	"8282_7"	0
0	"894_4"	0
0	"3627_1"	0
0	"9993_4"	0
0	"1981_2"	0
0	"6880_2"	0
0	"12333_1"	0
1	"4368_10"	1
0	"8858_2"	0
0	"11338_3"	0
1	"7876_8"	1
0	"2668_1"	0
1	"1290_7"	1
0	"6511_1"	0
0	"6821_4"	0
1	"3283_8"	0
0	"1037_1"	0
0	"5497_3"	0
0	"6412_1"	0
0	"3302_3"	0
0	"3258_2"	0
1	"3307_8"	1
0	"11603_1"	0
0	"2278_4"	0
0	"4954_2"	0
1	"817_10"	1
0	"11820_4"	0
1	"3721_8"	1
0	"11035_4"	1
1	"9339_10"	1
0	"4339_2"	0
0	"9890_3"	0
1	"1698_10"	1
1	"5039_10"	1
1	"11264_10"	1
0	"9571_3"	1
1	"7449_10"	1
0	"12316_4"	0
0	"11994_2"	0
1	"10003_8"	1
0	"11692_1"	0
0	"10615_2"	0
0	"3718_1"	0
0	"2074_1"	0
1	"2396_7"	1
1	"9051_10"	1
1	"8240_9"	1
1	"5331_10"	0
0	"3578_1"	0
1	"11371_10"	1
1	"11016_7"	0
1	"4343_9"	1
1	"2994_8"	1
1	"11886_10"	1
1	"11503_10"	1
0	"11807_2"	0
1	"3038_8"	1
0	"4403_4"	0
0	"7596_3"	0
0	"8107_3"	0
0	"10579_2"	0
0	"4661_3"	1
1	"574_7"	1
0	"10194_3"	0
0	"248_4"	0
0	"10071_1"	0
0	"4316_1"	0
0	"3470_1"	0
0	"10462_4"	1
1	"11498_7"	1
1	"5123_8"	1
0	"10743_2"	0
1	"1765_8"	1
1	"3723_8"	1
0	"1117_1"	0
0	"422_1"	0
0	"6356_1"	0
0	"5052_1"	0
0	"4205_1"	0
1	"12319_8"	0
0	"2601_3"	1
0	"6586_2"	0
1	"10139_8"	0
0	"1248_1"	0
1	"11666_10"	1
1	"5553_8"	1
0	"3320_2"	0
1	"8807_9"	0
1	"628_9"	1
1	"6941_9"	1
1	"5660_10"	1
1	"3835_9"	1
0	"882_4"	1
1	"5985_10"	1
1	"175_7"	1
0	"7385_1"	0
1	"5120_10"	1
1	"1096_9"	1
1	"8591_7"	1
0	"2529_2"	0
0	"10673_2"	0
0	"10558_4"	0
0	"5222_3"	0
1	"868_8"	1
0	"896_1"	0
0	"11122_3"	1
1	"10697_8"	1
1	"5946_7"	0
0	"7467_1"	0
0	"293_2"	0
1	"7021_10"	1
1	"9246_8"	0
0	"7845_2"	0
1	"10708_8"	0
0	"10893_3"	0
1	"2182_9"	1
0	"11117_3"	0
1	"10986_10"	1
0	"7286_2"	0
1	"9185_9"	1
1	"5366_10"	1
1	"8378_10"	1
0	"2178_3"	0
1	"4883_10"	1
0	"6765_1"	0
1	"3240_10"	1
0	"8610_2"	0
1	"12338_10"	1
0	"6591_3"	0
1	"2014_7"	0
0	"11952_1"	0
1	"12309_10"	1
0	"3826_1"	0
0	"10403_2"	0
1	"11827_9"	1
0	"1872_1"	0
0	"6071_4"	0
1	"7504_7"	1
1	"4962_7"	1
1	"8615_10"	1
1	"3149_8"	1
1	"7378_8"	0
1	"10839_10"	1
1	"7853_9"	1
0	"1877_3"	0
1	"1165_7"	1
0	"11821_2"	0
0	"7150_1"	0
0	"3637_1"	0
1	"4297_9"	1
0	"3131_2"	0
1	"9010_7"	0
0	"5667_2"	0
1	"5825_9"	1
0	"10038_3"	0
1	"7227_7"	1
0	"8663_4"	0
0	"10273_2"	0
